ortho	Lexique3__phon	Lexique3__lemme	Lexique3__cgram	Lexique3__freqlemfilms2	Lexique3__freqfilms2	Lexique3__islem	Lexique3__nblettres	Lexique3__puorth	Lexique3__puphon	Lexique3__nbsyll	Lexique3__cgramortho
coupeur	kup9R	coupeur	NOM	0.55	0.3	1	7	6	4	2	NOM
dalmate	dalmat	dalmate	ADJ	0.3	0.3	1	7	7	6	2	ADJ
logerai	lOZ°RE	loger	VER	18.36	0.3	0	7	0	0	3	VER
survint	syRv5	survenir	VER	4.86	0.3	0	7	0	0	2	VER
amorcée	amORse	amorcer	VER	2.06	0.3	0	7	0	6	3	VER
gabarit	gabaRi	gabarit	NOM	0.33	0.3	1	7	7	6	3	NOM
saoulée	sule	saouler	VER	6.84	0.3	0	7	0	4	2	VER
relient	R°li	relier	VER	12.83	0.3	0	7	0	0	2	VER
refoule	R°ful	refouler	VER	1.88	0.3	0	7	0	0	2	VER
pygmées	pigme	pygmée	NOM	0.58	0.3	0	7	0	5	2	ADJ,NOM
divisez	divize	diviser	VER	10.14	0.3	0	7	0	6	3	VER
imputée	5pyte	imputer	VER	0.9	0.3	0	7	0	5	3	VER
flottes	flOt	flotter	VER	12.79	0.3	0	7	0	4	1	NOM,VER
flottez	flote	flotter	VER	12.79	0.3	0	7	0	5	2	VER
csardas	ksaRdas	csardas	NOM	0.3	0.3	1	7	2	5	2	NOM
prépara	pRepaRa	préparer	VER	174.33	0.3	0	7	0	0	3	VER
écoeuré	ek9Re	écoeuré	ADJ	0.33	0.3	1	7	7	5	3	VER,ADJ
puceaux	pyso	puceau	NOM	2.3	0.3	0	7	0	4	2	ADJ,NOM
menthes	m@t	menthe	NOM	5.51	0.3	0	7	0	3	1	NOM
gâchées	gaSe	gâcher	VER	49.57	0.3	0	7	0	4	2	VER
sanglot	s@glo	sanglot	NOM	3.79	0.3	1	7	7	5	2	NOM
parlées	paRle	parler	VER	1970.55	0.3	0	7	0	5	2	VER,ADJ
pistage	pistaZ	pistage	NOM	0.3	0.3	1	7	6	6	2	NOM
cuisant	k8iz@	cuisant	ADJ	0.49	0.3	1	7	5	5	2	VER,ADJ
élevées	El°ve	élever	VER	52.03	0.3	0	7	0	5	3	VER,ADJ
radasse	Radas	rader	VER	0.47	0.3	0	7	0	0	2	VER
bidonné	bidone	bidonner	VER	1.0	0.3	0	7	0	6	3	VER
définis	defini	défini	ADJ	1.4	0.3	0	7	0	6	3	ADJ,NOM,VER
antivol	@tivOl	antivol	NOM	0.3	0.3	1	7	6	5	3	ADJ,NOM
copiais	kopjE	copier	VER	8.07	0.3	0	7	0	0	2	VER
bougiez	buZje	bougier	VER	0.3	0.3	0	7	0	0	2	VER
repiqué	R°pike	repiquer	VER	0.53	0.3	0	7	0	6	3	VER
combiné	k§bine	combiné	ADJ	0.88	0.3	1	7	7	6	3	VER,ADJ,NOM
peignez	pENe	peigner	VER	2.25	0.3	0	7	0	0	2	VER
brasses	bRas	brasse	NOM	0.67	0.3	0	7	0	4	1	NOM,VER
breveté	bR2v°te	breveté	ADJ	0.36	0.3	1	7	7	5	3	VER,ADJ,NOM
clôturé	klotyRe	clôturer	VER	1.12	0.3	0	7	0	7	3	VER
rigolos	Rigolo	rigolo	ADJ	6.25	0.3	0	7	0	6	3	ADJ,NOM
maboule	mabul	maboul	ADJ	0.97	0.3	0	7	0	3	2	ADJ,NOM
vacciné	vaksine	vacciné	ADJ	0.34	0.3	1	7	7	7	3	VER,ADJ
unifiés	ynifje	unifier	VER	1.51	0.3	0	7	0	5	3	VER
rouquin	Ruk5	rouquin	ADJ	0.42	0.3	1	7	6	4	2	ADJ,NOM
buffets	byfE	buffet	NOM	6.93	0.3	0	7	0	4	2	NOM
évaporé	evapoRe	évaporé	ADJ	0.47	0.3	1	7	7	7	4	VER,ADJ
trembla	tR@bla	trembler	VER	34.13	0.3	0	7	0	0	2	VER
bulldog	buldOg	bulldog	NOM	0.49	0.3	1	7	7	5	2	NOM
tirades	tiRad	tirade	NOM	1.55	0.3	0	7	0	5	2	NOM
formiez	fORmje	former	VER	39.69	0.3	0	7	0	0	2	VER
imbiber	5bibe	imbiber	VER	1.28	0.3	1	7	6	5	3	VER
ignares	iNaR	ignare	NOM	0.78	0.3	0	7	0	4	2	ADJ,NOM
seniors	senjOR	senior	NOM	0.64	0.3	0	7	0	4	2	ADJ,NOM
frottée	fRote	frotter	VER	12.52	0.3	0	7	7	5	2	VER
chatter	tSate	chatter	VER	0.45	0.3	1	7	7	5	2	VER
fussent	fys	être	AUX	8074.24	0.3	0	7	0	0	1	AUX,VER
fussiez	fysje	être	VER	32236.5	0.3	0	7	0	0	2	AUX,VER
adoptée	adOpte	adopté	ADJ	1.02	0.3	0	7	0	6	3	VER,ADJ,NOM
soutenu	sut°ny	soutenu	ADJ	0.58	0.3	1	7	7	6	3	VER,ADJ
révisée	Revize	réviser	VER	8.21	0.29	0	7	0	6	3	VER
blanchi	bl@Si	blanchi	ADJ	0.65	0.29	1	7	7	5	2	ADJ,VER
dribble	dRibl	dribble	NOM	0.69	0.29	1	7	7	5	1	NOM,VER
daurade	doRad	daurade	NOM	0.3	0.29	1	7	4	5	2	NOM
captive	kaptiv	captif	ADJ	1.11	0.29	0	7	0	0	2	ADJ,NOM
dressés	dRese	dresser	VER	17.88	0.29	0	7	0	5	2	VER,ADJ
entriez	@tRje	entrer	VER	450.11	0.29	0	7	0	0	2	VER
flicard	flikaR	flicard	NOM	0.31	0.29	1	7	6	6	2	ADJ,NOM
ambages	@baZ	ambages	NOM	0.29	0.29	1	7	5	4	2	NOM
parjure	paRZyR	parjurer	VER	0.79	0.29	0	7	7	6	2	NOM,VER
récrire	RekRiR	récrire	VER	0.46	0.29	1	7	6	6	2	VER
testais	tEstE	tester	VER	20.66	0.29	0	7	0	0	2	VER
dévaler	devale	dévaler	VER	1.51	0.29	1	7	7	6	3	VER
tankers	t@kER	tanker	NOM	0.78	0.29	0	7	0	0	2	NOM
fluxion	flyksj§	fluxion	NOM	0.29	0.29	1	7	5	5	2	NOM
caveaux	kavo	caveau	NOM	2.27	0.29	0	7	0	4	2	NOM
puisard	p8izaR	puisard	NOM	0.29	0.29	1	7	6	6	2	NOM
crottés	kRote	crotter	VER	0.47	0.29	0	7	0	5	2	VER,ADJ
meccano	mekano	meccano	NOM	0.29	0.29	1	7	4	6	3	NOM
afghane	afgan	afghan	NOM	1.12	0.29	0	7	0	0	2	ADJ,NOM
stipulé	stipyle	stipuler	VER	1.81	0.29	0	7	7	7	3	VER,ADJ
tapoter	tapote	tapoter	VER	1.16	0.29	1	7	7	6	3	VER
saturer	satyRe	saturer	VER	1.81	0.29	1	7	6	6	3	VER
enferma	@fERma	enfermer	VER	58.81	0.29	0	7	0	0	3	VER
appuyée	ap8ije	appuyé	ADJ	0.6	0.29	0	7	0	5	3	VER,ADJ
stretch	stREtS	stretch	NOM	0.29	0.29	1	7	7	6	1	NOM
actions	aktj§	acter	VER	0.29	0.29	0	7	0	0	2	NOM,VER
gourdes	guRd	gourde	NOM	2.85	0.29	0	7	0	4	1	NOM,ADJ
repliés	R°plije	replier	VER	6.78	0.29	0	7	0	6	3	VER
enragés	@RaZe	enrager	VER	6.13	0.29	0	7	0	5	3	VER,ADJ,NOM
abraxas	abRaksas	abraxas	NOM	0.29	0.29	1	7	5	6	3	NOM
causant	koz@	causant	ADJ	0.51	0.29	1	7	6	4	2	ADJ,VER
clamser	klamse	clamser	VER	0.97	0.29	1	7	5	5	2	VER
adoucie	adusi	adoucir	VER	3.27	0.29	0	7	0	5	3	VER
plâtrer	platRe	plâtrer	VER	0.6	0.29	1	7	7	6	2	VER
enlaidi	@lEdi	enlaidir	VER	0.76	0.29	0	7	7	0	3	VER
pivotez	pivote	pivoter	VER	1.19	0.29	0	7	0	6	3	VER
conquit	k§ki	conquérir	VER	14.89	0.29	0	7	0	4	2	VER
agirais	aZiRE	agir	VER	195.94	0.29	0	7	0	0	3	VER
prêtait	pREtE	prêter	VER	62.0	0.29	0	7	0	0	2	VER
éthanol	etanOl	éthanol	NOM	0.29	0.29	1	7	6	5	3	NOM
reposés	R°poze	reposer	VER	95.2	0.29	0	7	0	6	3	VER,ADJ
allumés	alyme	allumé	ADJ	5.76	0.29	0	7	0	5	3	VER,ADJ,NOM
dessina	desina	dessiner	VER	29.97	0.29	0	7	0	0	3	VER
gémeaux	Zemo	gémeau	NOM	0.4	0.29	0	7	0	4	2	ADJ,NOM
dressée	dRese	dressé	ADJ	1.79	0.29	0	7	0	5	2	VER,ADJ
crémeux	kRem2	crémeux	ADJ	0.46	0.29	1	7	6	5	2	ADJ
morcelé	mORs°le	morceler	VER	0.47	0.29	0	7	7	5	3	VER,ADJ
poulpes	pulp	poulpe	NOM	1.77	0.29	0	7	0	4	1	NOM
imagina	imaZina	imaginer	VER	194.29	0.29	0	7	0	0	4	VER
vantard	v@taR	vantard	ADJ	0.34	0.29	1	7	7	5	2	ADJ,NOM
laïcité	laisite	laïcité	NOM	0.29	0.29	1	7	6	6	4	NOM
satanée	satane	sataner	VER	1.12	0.29	0	7	0	6	3	VER,ADJ
rectale	REktal	rectal	ADJ	0.66	0.29	0	7	0	6	2	ADJ
externe	EkstERn	externe	NOM	0.5	0.29	1	7	7	7	2	ADJ,NOM
inculpé	5kylpe	inculpé	ADJ	0.46	0.29	1	7	7	6	3	VER,ADJ,NOM
rompent	R§p	rompre	VER	41.37	0.29	0	7	0	0	1	VER
manques	m@k	manque	NOM	24.77	0.29	0	7	0	3	1	NOM,VER
versent	vERs	verser	VER	31.2	0.29	0	7	0	4	1	VER
semonce	s°m§s	semonce	NOM	0.3	0.29	1	7	7	5	2	NOM
ondulés	§dyle	ondulé	ADJ	0.73	0.29	0	7	0	5	3	VER,ADJ
délogés	deloZe	déloger	VER	1.94	0.29	0	7	0	5	3	VER
viables	vjabl	viable	ADJ	1.57	0.29	0	7	0	5	1	ADJ
opposez	opoze	opposer	VER	18.2	0.29	0	7	0	5	3	VER
fleuret	fl9RE	fleuret	NOM	0.97	0.29	1	7	7	5	2	NOM
suceurs	sys9R	suceur	ADJ	1.06	0.29	0	7	0	4	2	ADJ,NOM
soutifs	sutif	soutif	NOM	2.11	0.29	0	7	0	5	2	NOM
dirhams	diRam	dirham	NOM	0.43	0.29	0	7	0	4	2	NOM
luronne	lyROn	luron	NOM	0.69	0.29	0	7	0	0	2	NOM
sinusal	sinyzal	sinusal	ADJ	0.46	0.29	1	7	6	6	3	ADJ
encules	@kyl	enculer	VER	15.43	0.29	0	7	0	0	2	VER
louerai	luRE	louer	VER	48.08	0.29	0	7	0	0	2	VER
centrée	s@tRe	centrer	VER	1.38	0.29	0	7	0	5	2	VER,ADJ
gagnées	gaNe	gagner	VER	294.44	0.29	0	7	0	4	2	VER,ADJ
repeins	R°p5	repeindre	VER	5.05	0.29	0	7	0	4	2	VER
palaces	palas	palace	NOM	4.85	0.29	0	7	0	5	2	NOM
dégoûté	degute	dégoûté	ADJ	0.44	0.29	1	7	7	6	3	VER,ADJ,NOM
lobbies	lObi	lobbies	NOM	0.29	0.29	1	7	5	4	2	NOM
grisant	gRiz@	grisant	ADJ	0.54	0.29	1	7	6	5	2	ADJ,VER
ligotée	ligote	ligoter	VER	4.49	0.29	0	7	0	6	3	VER,ADJ
cassant	kas@	cassant	ADJ	0.35	0.29	1	7	7	4	2	ADJ,VER
hiatale	jatal	hiatal	ADJ	0.29	0.29	0	7	0	0	2	ADJ
toupies	tupi	toupie	NOM	1.79	0.29	0	7	0	4	2	NOM
échoués	eSwe	échouer	VER	30.62	0.29	0	7	0	4	2	VER
rempilé	R@pile	rempiler	VER	0.75	0.29	0	7	0	4	3	VER
fierais	fiRE	fier	VER	14.27	0.29	0	7	0	0	2	VER
exécuta	Egzekyta	exécuter	VER	25.02	0.29	0	7	0	0	4	VER
causeur	koz9R	causeur	ADJ	0.29	0.29	1	7	6	4	2	ADJ,NOM
braille	bRaj	brailler	VER	2.9	0.29	0	7	7	4	1	NOM,VER
inégale	inegal	inégal	ADJ	0.68	0.29	0	7	0	6	3	ADJ,VER
vacance	vak@s	vacance	NOM	67.9	0.29	1	7	7	5	2	NOM
gérance	ZeR@s	gérance	NOM	0.29	0.29	1	7	6	5	2	NOM
parente	paR@t	parent	ADJ	10.37	0.29	0	7	0	0	2	ADJ,NOM
luttais	lytE	lutter	VER	25.41	0.29	0	7	0	0	2	VER
traçage	tRasaZ	traçage	NOM	0.29	0.29	1	7	6	6	2	NOM
inertes	inERt	inerte	ADJ	0.96	0.29	0	7	0	5	2	ADJ
grognon	gRoN§	grognon	NOM	0.32	0.29	1	7	7	5	2	ADJ,NOM
méfiais	mefjE	méfier	VER	26.68	0.29	0	7	0	0	2	VER
hasarde	azaRd	hasarder	VER	1.1	0.29	0	7	0	0	2	VER
entravé	@tRave	entravé	ADJ	0.41	0.29	1	7	7	6	3	VER,ADJ
dribblé	dRible	dribbler	VER	0.81	0.29	0	7	0	6	2	VER
reliera	R°liRa	relier	VER	12.83	0.29	0	7	0	0	3	VER
dilater	dilate	dilater	VER	1.3	0.29	1	7	6	6	3	VER
saccage	sakaZ	saccager	VER	4.0	0.29	0	7	7	5	2	NOM,VER
tracées	tRase	tracer	VER	10.49	0.28	0	7	0	5	2	VER
palette	palEt	palette	NOM	0.87	0.28	1	7	6	5	2	NOM
nigauds	nigo	nigaud	NOM	1.59	0.28	0	7	0	4	2	ADJ,NOM
octavia	Oktavja	octavier	VER	0.34	0.28	0	7	0	0	3	VER
mûriers	myRje	mûrier	NOM	0.48	0.28	0	7	0	5	2	NOM
onction	§ksj§	onction	NOM	0.28	0.28	1	7	5	3	2	NOM
pendrai	p@dRE	pendre	VER	42.99	0.28	0	7	0	0	2	VER
arrosée	aRoze	arroser	VER	14.07	0.28	0	7	0	5	3	VER,ADJ
minéral	mineRal	minéral	NOM	1.03	0.28	1	7	7	7	3	ADJ,NOM
dérobez	deRobe	dérober	VER	7.15	0.28	0	7	0	6	3	VER
masures	mazyR	masure	NOM	0.47	0.28	0	7	0	5	2	NOM
barboté	baRbote	barboter	VER	0.75	0.28	0	7	0	7	3	VER
baroudé	baRude	barouder	VER	0.28	0.28	0	7	0	0	3	VER
voguait	vogE	voguer	VER	2.69	0.28	0	7	0	0	2	VER
fafiots	fafjo	fafiot	NOM	0.28	0.28	0	7	0	4	2	NOM
literie	lit°Ri	literie	NOM	0.29	0.28	1	7	6	4	3	NOM
déferlé	defERle	déferler	VER	1.38	0.28	0	7	0	7	3	VER
valence	val@s	valence	NOM	0.28	0.28	1	7	7	5	2	NOM
endosse	@dos	endosser	VER	2.29	0.28	0	7	7	4	2	NOM,VER
trilles	tRij	trille	NOM	0.3	0.28	0	7	0	4	1	NOM
druides	dR8id	druide	NOM	1.18	0.28	0	7	0	5	1	NOM
canarde	kanaRd	canarder	VER	1.36	0.28	0	7	0	0	2	VER
prudent	pRyd@	prudent	NOM	0.44	0.28	1	7	7	5	2	ADJ,NOM
carrick	kaRik	carrick	NOM	0.28	0.28	1	7	6	5	2	NOM
dorlote	dORlOt	dorloter	VER	1.56	0.28	0	7	0	0	2	VER
simules	simyl	simuler	VER	5.46	0.28	0	7	0	0	2	VER
nécrose	nekRoz	nécrose	NOM	0.45	0.28	1	7	7	6	2	NOM
diminué	dimin8e	diminué	ADJ	0.48	0.28	1	7	7	7	3	VER,ADJ
formica	fORmika	formica	NOM	0.28	0.28	1	7	6	7	3	NOM
sommier	somje	sommier	NOM	0.3	0.28	1	7	6	4	2	NOM
périmée	peRime	périmé	ADJ	0.79	0.28	0	7	0	6	3	VER,ADJ
tendres	t@dR	tendre	NOM	2.33	0.28	0	7	0	4	1	ADJ,NOM
clapier	klapje	clapier	NOM	0.3	0.28	1	7	6	5	2	NOM
cliquez	klike	cliquer	VER	0.68	0.28	0	7	0	5	2	VER
squatté	skwate	squatter	VER	1.28	0.28	0	7	0	0	2	VER
rabattu	Rabaty	rabattre	VER	2.21	0.28	0	7	7	6	3	VER,ADJ
cloques	klOk	cloque	NOM	1.43	0.28	0	7	0	4	1	NOM
renommé	R°nome	renommer	VER	0.77	0.28	0	7	7	5	3	VER,ADJ
négligé	negliZe	négligé	NOM	0.28	0.28	1	7	7	7	3	VER,ADJ,NOM
subside	sypzid	subside	NOM	0.51	0.28	1	7	7	4	2	NOM
ravager	RavaZe	ravager	VER	3.65	0.28	1	7	7	6	3	VER
avalant	aval@	avaler	VER	35.89	0.28	0	7	7	5	3	ADJ,VER
arraché	aRaSe	arraché	NOM	0.28	0.28	1	7	7	5	3	VER,ADJ,NOM
cosinus	kosinys	cosinus	NOM	0.28	0.28	1	7	5	5	3	NOM
modelez	mod°le	modeler	VER	2.42	0.28	0	7	0	6	3	VER
fibrose	fibRoz	fibrose	NOM	0.28	0.28	1	7	7	6	2	NOM
refonte	R°f§t	refonte	NOM	0.28	0.28	1	7	6	5	2	NOM
chutent	Syt	chuter	VER	5.5	0.28	0	7	0	3	1	VER
retomba	R°t§ba	retomber	VER	11.04	0.28	0	7	0	0	3	VER
potager	potaZe	potager	ADJ	0.41	0.28	1	7	7	6	3	ADJ,NOM
ajustés	aZyste	ajuster	VER	4.88	0.28	0	7	0	6	3	VER,ADJ
accusés	akyze	accusé	ADJ	2.17	0.28	0	7	0	5	3	VER,ADJ,NOM
seniors	senjOR	senior	ADJ	0.99	0.28	0	7	0	4	2	ADJ,NOM
fourgue	fuRg	fourguer	VER	2.47	0.28	0	7	7	4	1	NOM,VER
forcées	fORse	forcé	ADJ	4.63	0.28	0	7	0	5	2	VER,ADJ
écorché	ekORSe	écorché	ADJ	0.61	0.28	1	7	7	6	3	VER,ADJ,NOM
pélican	pelik@	pélican	NOM	0.43	0.28	1	7	4	6	3	NOM
retapée	R°tape	retaper	VER	3.5	0.28	0	7	0	6	3	VER
achetai	aS°tE	acheter	VER	290.7	0.28	0	7	0	0	3	VER
censure	s@syR	censurer	VER	2.17	0.28	0	7	7	5	2	NOM,VER
fumette	fymEt	fumette	NOM	0.28	0.28	1	7	6	5	2	NOM
tiédeur	tjed9R	tiédeur	NOM	0.28	0.28	1	7	5	5	2	NOM
mastard	mastaR	mastard	NOM	0.28	0.28	1	7	7	6	2	ADJ,NOM
termina	tERmina	terminer	VER	142.38	0.28	0	7	0	0	3	VER
défiant	defj@	défier	VER	13.49	0.28	0	7	7	5	2	ADJ,VER
apposer	apoze	apposer	VER	0.95	0.28	1	7	6	5	3	VER
enfilée	@file	enfiler	VER	11.42	0.28	0	7	0	5	3	VER,ADJ
bicycle	bisikl	bicycle	NOM	0.29	0.28	1	7	7	6	2	NOM
franges	fR@Z	frange	NOM	0.97	0.28	0	7	0	4	1	NOM
arbuste	aRbyst	arbuste	NOM	1.0	0.28	1	7	4	4	2	NOM
étendit	et@di	étendre	VER	21.9	0.28	0	7	0	0	3	VER
régalés	Regale	régaler	VER	7.54	0.28	0	7	0	6	3	VER
essaims	Es5	essaim	NOM	0.97	0.28	0	7	0	0	2	NOM
régnant	ReN@	régner	VER	22.75	0.28	0	7	5	4	2	ADJ,VER
pelures	p°lyR	pelure	NOM	0.37	0.28	0	7	0	5	2	NOM
brèches	bRES	brèche	NOM	3.83	0.28	0	7	0	4	1	NOM
empiète	@pjEt	empiéter	VER	1.17	0.28	0	7	0	0	2	VER
diverti	divERti	divertir	VER	4.49	0.28	0	7	0	0	3	VER
abrogée	abRoZe	abroger	VER	0.71	0.28	0	7	0	5	3	VER
chopper	SOpER	chopper	NOM	0.29	0.28	1	7	5	4	2	NOM,VER
dérivés	deRive	dérivé	NOM	0.65	0.28	0	7	0	6	3	VER,ADJ,NOM
testait	tEstE	tester	VER	20.66	0.28	0	7	0	0	2	VER
fécondé	fek§de	féconder	VER	1.46	0.28	0	7	0	6	3	VER
shiatsu	Sjatsu	shiatsu	NOM	0.28	0.28	1	7	4	5	2	NOM
fauches	foS	fauche	NOM	0.55	0.28	0	7	0	3	1	NOM,VER
tessons	tes§	tesson	NOM	0.76	0.28	0	7	0	4	2	NOM
périmés	peRime	périmer	VER	1.68	0.28	0	7	0	6	3	VER,ADJ
abbayes	abei	abbaye	NOM	3.94	0.28	0	7	0	4	3	NOM
bécoter	bekote	bécoter	VER	1.05	0.28	1	7	7	6	3	VER
étouffé	etufe	étouffé	ADJ	0.74	0.28	1	7	7	5	3	VER,ADJ
brodées	bRode	brodé	ADJ	0.57	0.28	0	7	0	4	2	VER,ADJ
profane	pRofan	profaner	VER	3.12	0.28	0	7	7	6	2	ADJ,NOM,VER
hermine	ERmin	hermine	NOM	0.28	0.28	1	7	7	5	2	NOM
attitré	atitRe	attitré	ADJ	0.41	0.28	1	7	7	5	3	VER,ADJ
payants	pEj@	payant	ADJ	2.09	0.28	0	7	0	4	2	ADJ
labours	labuR	labour	NOM	0.67	0.28	0	7	0	5	2	NOM
intimer	5time	intimer	VER	0.5	0.28	1	7	7	5	3	VER
faïence	faj@s	faïence	NOM	0.28	0.28	1	7	7	5	2	NOM
charrié	SaRje	charrier	VER	4.24	0.28	0	7	7	5	2	VER,ADJ
recalée	R°kale	recaler	VER	1.72	0.28	0	7	0	6	3	VER,ADJ
possédé	posede	possédé	ADJ	0.81	0.28	1	7	7	6	3	VER,ADJ,NOM
échappa	eSapa	échapper	VER	95.07	0.28	0	7	0	0	3	VER
rêvions	REvj§	rêver	VER	122.95	0.28	0	7	0	0	2	VER
damnées	dane	damné	ADJ	2.82	0.28	0	7	0	4	2	VER,ADJ
combles	k§bl	combler	VER	9.37	0.28	0	7	0	4	1	ADJ,NOM,VER
laxisme	laksizm	laxisme	NOM	0.28	0.28	1	7	6	6	2	NOM
imposée	5poze	imposé	ADJ	0.59	0.28	0	7	0	5	3	VER,ADJ,NOM
fashion	faSOn	fashion	NOM	0.28	0.28	1	7	7	4	2	NOM
pilonné	pilone	pilonner	VER	0.6	0.28	0	7	0	6	3	VER
réguler	Regyle	réguler	VER	0.61	0.28	1	7	7	6	3	VER
souciés	susje	soucier	VER	22.45	0.28	0	7	0	5	2	VER
seconds	s°g§	second	ADJ	52.5	0.28	0	7	0	4	2	ADJ,NOM
émettra	emEtRa	émettre	VER	9.45	0.28	0	7	0	0	3	VER
plierai	pliRE	plier	VER	14.37	0.28	0	7	0	0	2	VER
cartels	kaRtEl	cartel	NOM	2.04	0.28	0	7	0	6	2	NOM
rinçage	R5saZ	rinçage	NOM	0.43	0.28	1	7	4	4	2	NOM
éblouie	eblui	éblouir	VER	3.88	0.28	0	7	0	5	3	ADJ,VER
éventée	ev@te	éventer	VER	0.6	0.28	0	7	0	5	3	VER,ADJ
cintres	s5tR	cintre	NOM	0.85	0.28	0	7	0	4	1	NOM
copiées	kopje	copier	VER	8.07	0.28	0	7	0	5	2	VER
minimal	minimal	minimal	ADJ	1.39	0.28	1	7	7	7	3	ADJ
penches	p@S	pencher	VER	16.9	0.28	0	7	0	0	1	VER
pustule	pystyl	pustule	NOM	0.69	0.28	1	7	7	6	2	NOM
sequins	s°k5	sequin	NOM	0.29	0.28	0	7	0	4	2	NOM
toiture	twatyR	toiture	NOM	0.5	0.28	1	7	5	4	2	NOM
cafetan	kaf°t@	cafetan	NOM	0.29	0.28	1	7	6	6	3	NOM
inédite	inedit	inédit	ADJ	1.1	0.28	0	7	0	0	3	ADJ
réprimé	RepRime	réprimer	VER	2.72	0.28	0	7	0	7	3	VER
kimonos	kimono	kimono	NOM	2.11	0.27	0	7	0	3	3	NOM
ajourné	aZuRne	ajourner	VER	1.48	0.27	0	7	7	6	3	VER,ADJ
ambigus	@bigy	ambigu	ADJ	2.58	0.27	0	7	0	5	3	ADJ
dolente	dol@t	dolent	ADJ	0.27	0.27	0	7	0	0	2	ADJ
canyons	kanjOn	canyon	NOM	4.45	0.27	0	7	0	4	2	NOM
statuer	stat8e	statuer	VER	0.71	0.27	1	7	7	6	2	VER
rackets	RakEt	racket	NOM	2.33	0.27	0	7	0	5	2	NOM
captivé	kaptive	captiver	VER	1.01	0.27	0	7	0	7	3	VER
truffée	tRyfe	truffer	VER	1.29	0.27	0	7	0	5	2	VER
nonante	non@t	nonante	ADJ:num	0.27	0.27	1	7	7	5	2	ADJ:num
nuirait	n8iRE	nuire	VER	14.74	0.27	0	7	0	0	2	VER
haussai	osE	hausser	VER	1.76	0.27	0	7	0	0	2	VER
brocart	bRokaR	brocart	NOM	0.37	0.27	1	7	7	6	2	NOM
esthète	EstEt	esthète	NOM	0.29	0.27	1	7	5	4	2	NOM
sierras	sjERa	sierra	NOM	4.27	0.27	0	7	0	5	2	NOM
réveils	RevEj	réveil	NOM	18.43	0.27	0	7	0	5	2	NOM
hochant	oS@	hocher	VER	1.8	0.27	0	7	0	0	2	VER
gousset	gusE	gousset	NOM	0.27	0.27	1	7	7	4	2	NOM
anoblie	anobli	anoblir	VER	0.47	0.27	0	7	0	6	3	ADJ,VER
panacée	panase	panacée	NOM	0.29	0.27	1	7	6	5	3	NOM
ch'timi	Stimi	ch'timi	ADJ	0.27	0.27	1	7	3	4	2	ADJ,NOM
parigot	paRigo	parigot	ADJ	0.4	0.27	1	7	5	5	3	ADJ,NOM
folâtre	folatR	folâtre	ADJ	0.28	0.27	1	7	7	6	2	ADJ,VER
refusés	R°fyze	refuser	VER	143.96	0.27	0	7	0	5	3	VER,ADJ,NOM
demeura	d°m9Ra	demeurer	VER	13.18	0.27	0	7	0	0	3	VER
lisions	lizj§	lire	VER	281.09	0.27	0	7	0	0	2	VER
éjacula	eZakyla	éjaculer	VER	1.98	0.27	0	7	0	7	4	VER
unirons	yniR§	unir	VER	25.15	0.27	0	7	0	0	3	VER
redises	R°diz	redire	VER	8.61	0.27	0	7	0	0	2	VER
boudine	budin	boudiner	VER	0.32	0.27	0	7	7	5	2	NOM,VER
crevons	kR°v§	crever	VER	64.95	0.27	0	7	0	0	2	VER
recalée	R°kale	recalé	ADJ	0.54	0.27	0	7	0	6	3	VER,ADJ
lapider	lapide	lapider	VER	0.93	0.27	1	7	6	6	3	VER
apanage	apanaZ	apanage	NOM	0.27	0.27	1	7	4	4	3	NOM
taillés	taje	tailler	VER	13.28	0.27	0	7	0	4	2	VER,ADJ
ravisse	Ravis	ravir	VER	72.67	0.27	0	7	0	0	2	VER
vénérez	veneRe	vénérer	VER	5.86	0.27	0	7	0	6	3	VER
douchés	duSe	doucher	VER	6.75	0.27	0	7	0	4	2	VER
laboure	labuR	labourer	VER	2.56	0.27	0	7	0	5	2	VER
poulies	puli	poulie	NOM	0.83	0.27	0	7	0	4	2	NOM
bronché	bR§Se	broncher	VER	1.97	0.27	0	7	0	5	2	VER
syntaxe	s5taks	syntaxe	NOM	0.27	0.27	1	7	7	6	2	NOM
chéchia	SeSja	chéchia	NOM	0.27	0.27	1	7	4	3	2	NOM
emmurer	@myRe	emmurer	VER	0.61	0.27	1	7	7	5	3	VER
écoulée	ekule	écoulé	ADJ	1.1	0.27	0	7	0	5	3	VER,ADJ
jazzman	dZazman	jazzman	NOM	0.34	0.27	1	7	5	5	2	NOM
surdose	syRdoz	surdose	NOM	0.27	0.27	1	7	7	6	2	NOM
profond	pRof§	profond	ADV	0.27	0.27	1	7	7	5	2	ADJ,ADV,NOM
fâchées	faSe	fâché	ADJ	12.51	0.27	0	7	0	4	2	VER,ADJ
imparti	5paRti	imparti	ADJ	0.27	0.27	1	7	7	6	3	ADJ,VER
hectare	EktaR	hectare	NOM	2.95	0.27	1	7	5	4	2	NOM
impayés	5peje	impayé	ADJ	0.96	0.27	0	7	0	0	3	ADJ,NOM
sillons	sij§	sillon	NOM	0.72	0.27	0	7	0	4	2	VER,NOM
caracul	kaRakyl	caracul	NOM	0.27	0.27	1	7	6	6	3	NOM
nocives	nosiv	nocif	ADJ	1.53	0.27	0	7	0	0	2	ADJ
